,Date,Temperature,Humidity,Pressure
0,2022-06-12 00:00:27,24.7,55.83,14.64
1,2022-06-12 00:00:57,24.7,55.86,14.64
2,2022-06-12 00:01:28,24.68,55.91,14.64
3,2022-06-12 00:01:58,24.69,55.9,14.64
4,2022-06-12 00:02:28,24.7,55.75,14.64
5,2022-06-12 00:02:59,24.69,55.52,14.64
6,2022-06-12 00:03:29,24.68,55.3,14.64
7,2022-06-12 00:03:59,24.68,55.34,14.64
8,2022-06-12 00:04:30,24.68,55.28,14.64
9,2022-06-12 00:05:00,24.69,55.3,14.64
10,2022-06-12 00:05:30,24.67,55.35,14.64
11,2022-06-12 00:06:01,24.69,55.41,14.64
12,2022-06-12 00:06:31,24.69,55.44,14.64
13,2022-06-12 00:07:01,24.69,55.58,14.64
14,2022-06-12 00:07:31,24.68,55.67,14.64
15,2022-06-12 00:08:02,24.7,55.68,14.64
16,2022-06-12 00:08:32,24.69,55.76,14.64
17,2022-06-12 00:09:02,24.69,55.84,14.64
18,2022-06-12 00:09:33,24.69,55.84,14.64
19,2022-06-12 00:10:03,24.69,55.9,14.64
20,2022-06-12 00:10:33,24.7,55.91,14.64
21,2022-06-12 00:11:04,24.68,55.82,14.64
22,2022-06-12 00:11:34,24.69,55.68,14.64
23,2022-06-12 00:12:04,24.7,55.47,14.64
24,2022-06-12 00:12:35,24.69,55.33,14.64
25,2022-06-12 00:13:05,24.7,55.28,14.64
26,2022-06-12 00:13:35,24.7,55.28,14.64
27,2022-06-12 00:14:06,24.7,55.26,14.64
28,2022-06-12 00:14:36,24.7,55.3,14.64
29,2022-06-12 00:15:06,24.69,55.41,14.64
30,2022-06-12 00:15:37,24.69,55.5,14.64
31,2022-06-12 00:16:07,24.69,55.57,14.64
32,2022-06-12 00:16:37,24.7,55.72,14.64
33,2022-06-12 00:17:08,24.7,55.71,14.64
34,2022-06-12 00:17:38,24.7,55.81,14.64
35,2022-06-12 00:18:08,24.7,55.85,14.64
36,2022-06-12 00:18:39,24.7,55.83,14.64
37,2022-06-12 00:19:09,24.69,55.77,14.64
38,2022-06-12 00:19:39,24.7,55.75,14.64
39,2022-06-12 00:20:10,24.7,55.67,14.64
40,2022-06-12 00:20:40,24.7,55.6,14.64
41,2022-06-12 00:21:10,24.7,55.34,14.64
42,2022-06-12 00:21:41,24.7,55.22,14.64
43,2022-06-12 00:22:11,24.7,55.2,14.64
44,2022-06-12 00:22:41,24.69,55.18,14.64
45,2022-06-12 00:23:12,24.7,55.19,14.64
46,2022-06-12 00:23:42,24.7,55.28,14.64
47,2022-06-12 00:24:12,24.7,55.35,14.64
48,2022-06-12 00:24:42,24.69,55.46,14.64
49,2022-06-12 00:25:13,24.7,55.59,14.64
50,2022-06-12 00:25:43,24.7,55.56,14.64
51,2022-06-12 00:26:13,24.7,55.72,14.64
52,2022-06-12 00:26:44,24.7,55.76,14.64
53,2022-06-12 00:27:14,24.7,55.73,14.64
54,2022-06-12 00:27:44,24.7,55.87,14.64
55,2022-06-12 00:28:15,24.7,55.92,14.64
56,2022-06-12 00:28:45,24.7,55.83,14.64
57,2022-06-12 00:29:15,24.7,55.74,14.64
58,2022-06-12 00:29:46,24.7,55.66,14.64
59,2022-06-12 00:30:16,24.7,55.42,14.64
60,2022-06-12 00:30:46,24.7,55.36,14.64
61,2022-06-12 00:31:17,24.71,55.24,14.64
62,2022-06-12 00:31:47,24.7,55.25,14.64
63,2022-06-12 00:32:17,24.7,55.3,14.64
64,2022-06-12 00:32:48,24.7,55.34,14.64
65,2022-06-12 00:33:18,24.7,55.41,14.64
66,2022-06-12 00:33:48,24.7,55.52,14.64
67,2022-06-12 00:34:19,24.7,55.53,14.64
68,2022-06-12 00:34:49,24.7,55.61,14.64
69,2022-06-12 00:35:19,24.7,55.72,14.64
70,2022-06-12 00:35:50,24.7,55.69,14.64
71,2022-06-12 00:36:20,24.7,55.82,14.64
72,2022-06-12 00:36:50,24.7,55.85,14.64
73,2022-06-12 00:37:21,24.7,55.83,14.64
74,2022-06-12 00:37:51,24.7,55.94,14.64
75,2022-06-12 00:38:21,24.7,55.95,14.64
76,2022-06-12 00:38:52,24.7,55.79,14.64
77,2022-06-12 00:39:22,24.71,55.59,14.64
78,2022-06-12 00:39:52,24.71,55.45,14.64
79,2022-06-12 00:40:22,24.71,55.41,14.64
80,2022-06-12 00:40:53,24.71,55.36,14.63
81,2022-06-12 00:41:23,24.7,55.38,14.63
82,2022-06-12 00:41:53,24.7,55.45,14.63
83,2022-06-12 00:42:24,24.71,55.54,14.63
84,2022-06-12 00:42:54,24.7,55.61,14.63
85,2022-06-12 00:43:24,24.71,55.73,14.63
86,2022-06-12 00:43:55,24.7,55.8,14.63
87,2022-06-12 00:44:25,24.7,55.94,14.63
88,2022-06-12 00:44:55,24.7,56.03,14.63
89,2022-06-12 00:45:26,24.71,56.23,14.63
90,2022-06-12 00:45:56,24.71,56.26,14.63
91,2022-06-12 00:46:26,24.71,56.48,14.63
92,2022-06-12 00:46:57,24.71,56.42,14.63
93,2022-06-12 00:47:27,24.71,56.36,14.63
94,2022-06-12 00:47:57,24.71,56.39,14.63
95,2022-06-12 00:48:28,24.71,56.33,14.63
96,2022-06-12 00:48:58,24.7,56.3,14.63
97,2022-06-12 00:49:28,24.7,56.1,14.63
98,2022-06-12 00:49:59,24.71,55.96,14.63
