,Date,Temperature,Humidity,Pressure
0,2022-06-14 00:00:00,24.62,31.0,14.69
1,2022-06-14 00:00:31,24.61,31.03,14.69
2,2022-06-14 00:01:01,24.61,30.98,14.69
3,2022-06-14 00:01:31,24.61,31.05,14.69
4,2022-06-14 00:02:02,24.61,30.96,14.69
5,2022-06-14 00:02:32,24.6,30.95,14.69
6,2022-06-14 00:03:02,24.6,30.99,14.69
7,2022-06-14 00:03:33,24.61,31.02,14.69
8,2022-06-14 00:04:03,24.59,31.02,14.69
9,2022-06-14 00:04:33,24.59,31.1,14.69
10,2022-06-14 00:05:04,24.6,31.01,14.69
11,2022-06-14 00:05:34,24.59,31.02,14.69
12,2022-06-14 00:06:04,24.59,31.04,14.69
13,2022-06-14 00:06:34,24.59,31.1,14.69
14,2022-06-14 00:07:05,24.59,31.05,14.69
15,2022-06-14 00:07:35,24.59,31.01,14.69
16,2022-06-14 00:08:05,24.59,31.01,14.69
17,2022-06-14 00:08:36,24.59,31.01,14.69
18,2022-06-14 00:09:06,24.59,30.95,14.69
19,2022-06-14 00:09:36,24.59,30.97,14.69
20,2022-06-14 00:10:07,24.59,30.92,14.69
21,2022-06-14 00:10:37,24.59,30.96,14.69
22,2022-06-14 00:11:07,24.59,30.98,14.69
23,2022-06-14 00:11:38,24.58,30.93,14.69
24,2022-06-14 00:12:08,24.59,30.94,14.7
25,2022-06-14 00:12:38,24.59,30.95,14.69
26,2022-06-14 00:13:09,24.57,31.04,14.69
27,2022-06-14 00:13:39,24.59,31.04,14.69
28,2022-06-14 00:14:09,24.59,30.95,14.69
29,2022-06-14 00:14:40,24.58,30.92,14.69
30,2022-06-14 00:15:10,24.58,30.95,14.69
31,2022-06-14 00:15:40,24.58,30.94,14.69
32,2022-06-14 00:16:11,24.57,30.97,14.69
33,2022-06-14 00:16:41,24.58,30.9,14.69
34,2022-06-14 00:17:11,24.56,30.91,14.69
35,2022-06-14 00:17:42,24.57,30.95,14.69
36,2022-06-14 00:18:12,24.58,31.0,14.69
37,2022-06-14 00:18:42,24.56,30.91,14.69
38,2022-06-14 00:19:13,24.56,30.97,14.69
39,2022-06-14 00:19:43,24.57,30.93,14.69
40,2022-06-14 00:20:13,24.56,30.93,14.69
41,2022-06-14 00:20:44,24.56,30.97,14.69
42,2022-06-14 00:21:14,24.55,30.96,14.69
43,2022-06-14 00:21:44,24.56,30.9,14.69
44,2022-06-14 00:22:14,24.56,30.91,14.69
45,2022-06-14 00:22:45,24.57,31.0,14.69
46,2022-06-14 00:23:15,24.55,31.01,14.69
47,2022-06-14 00:23:45,24.55,30.91,14.69
48,2022-06-14 00:24:16,24.55,31.01,14.69
49,2022-06-14 00:24:46,24.55,31.04,14.69
50,2022-06-14 00:25:16,24.55,31.03,14.69
51,2022-06-14 00:25:47,24.55,30.98,14.69
52,2022-06-14 00:26:17,24.55,31.02,14.69
53,2022-06-14 00:26:47,24.55,31.09,14.69
54,2022-06-14 00:27:18,24.54,31.04,14.69
55,2022-06-14 00:27:48,24.54,31.06,14.69
56,2022-06-14 00:28:18,24.54,31.04,14.69
57,2022-06-14 00:28:49,24.53,30.92,14.69
58,2022-06-14 00:29:19,24.53,30.97,14.69
59,2022-06-14 00:29:49,24.54,30.95,14.69
60,2022-06-14 00:30:20,24.54,30.94,14.69
61,2022-06-14 00:30:50,24.54,30.93,14.69
62,2022-06-14 00:31:20,24.53,30.93,14.69
63,2022-06-14 00:31:51,24.53,30.95,14.69
64,2022-06-14 00:32:21,24.54,30.93,14.69
65,2022-06-14 00:32:51,24.53,30.96,14.69
66,2022-06-14 00:33:22,24.53,31.03,14.69
67,2022-06-14 00:33:52,24.52,31.05,14.69
68,2022-06-14 00:34:22,24.53,30.99,14.69
69,2022-06-14 00:34:53,24.52,31.04,14.69
70,2022-06-14 00:35:23,24.52,31.06,14.69
71,2022-06-14 00:35:53,24.53,31.08,14.69
72,2022-06-14 00:36:24,24.52,31.03,14.69
73,2022-06-14 00:36:54,24.52,31.01,14.69
74,2022-06-14 00:37:24,24.52,31.07,14.69
75,2022-06-14 00:37:54,24.51,31.02,14.69
76,2022-06-14 00:38:25,24.52,31.0,14.69
77,2022-06-14 00:38:55,24.52,31.03,14.69
78,2022-06-14 00:39:25,24.52,31.04,14.69
79,2022-06-14 00:39:56,24.51,31.06,14.69
80,2022-06-14 00:40:26,24.51,31.04,14.69
81,2022-06-14 00:40:56,24.5,31.06,14.69
82,2022-06-14 00:41:27,24.51,31.05,14.69
83,2022-06-14 00:41:57,24.5,31.03,14.69
84,2022-06-14 00:42:27,24.51,31.04,14.69
