,Date,Temperature,Humidity,Pressure
0,2022-06-25 00:00:21,24.27,48.56,14.63
1,2022-06-25 00:00:51,24.27,48.58,14.63
2,2022-06-25 00:01:22,24.27,48.52,14.63
3,2022-06-25 00:01:52,24.27,48.56,14.63
4,2022-06-25 00:02:22,24.26,48.55,14.63
5,2022-06-25 00:02:53,24.27,48.54,14.63
6,2022-06-25 00:03:23,24.27,48.61,14.63
7,2022-06-25 00:03:53,24.27,48.51,14.63
8,2022-06-25 00:04:24,24.27,48.53,14.63
9,2022-06-25 00:04:54,24.27,48.56,14.63
10,2022-06-25 00:05:24,24.27,48.55,14.63
11,2022-06-25 00:05:55,24.27,48.57,14.63
12,2022-06-25 00:06:25,24.27,48.56,14.63
13,2022-06-25 00:06:55,24.27,48.55,14.63
14,2022-06-25 00:07:26,24.27,48.5,14.63
15,2022-06-25 00:07:56,24.27,48.52,14.63
16,2022-06-25 00:08:26,24.27,48.56,14.63
17,2022-06-25 00:08:57,24.27,48.46,14.63
18,2022-06-25 00:09:27,24.27,48.49,14.63
19,2022-06-25 00:09:57,24.27,48.47,14.63
20,2022-06-25 00:10:28,24.27,48.49,14.63
21,2022-06-25 00:10:58,24.27,48.49,14.63
22,2022-06-25 00:11:28,24.27,48.48,14.63
23,2022-06-25 00:11:59,24.27,48.5,14.63
24,2022-06-25 00:12:29,24.27,48.51,14.63
25,2022-06-25 00:12:59,24.27,48.55,14.63
26,2022-06-25 00:13:30,24.27,48.47,14.63
27,2022-06-25 00:14:00,24.27,48.48,14.63
28,2022-06-25 00:14:30,24.27,48.43,14.63
29,2022-06-25 00:15:01,24.27,48.42,14.63
30,2022-06-25 00:15:31,24.27,48.43,14.63
31,2022-06-25 00:16:01,24.27,48.44,14.63
32,2022-06-25 00:16:31,24.27,48.41,14.63
33,2022-06-25 00:17:02,24.26,48.45,14.63
34,2022-06-25 00:17:32,24.25,48.43,14.63
35,2022-06-25 00:18:02,24.27,48.42,14.63
36,2022-06-25 00:18:33,24.27,48.42,14.63
37,2022-06-25 00:19:03,24.26,48.41,14.63
38,2022-06-25 00:19:33,24.27,48.44,14.63
39,2022-06-25 00:20:04,24.27,48.36,14.63
40,2022-06-25 00:20:34,24.27,48.32,14.63
41,2022-06-25 00:21:04,24.27,48.38,14.64
42,2022-06-25 00:21:35,24.26,48.38,14.63
43,2022-06-25 00:22:05,24.27,48.39,14.63
44,2022-06-25 00:22:35,24.27,48.39,14.63
45,2022-06-25 00:23:06,24.26,48.39,14.63
46,2022-06-25 00:23:36,24.26,48.4,14.63
47,2022-06-25 00:24:06,24.26,48.35,14.63
48,2022-06-25 00:24:37,24.27,48.34,14.63
49,2022-06-25 00:25:07,24.27,48.3,14.63
50,2022-06-25 00:25:37,24.26,48.36,14.63
51,2022-06-25 00:26:08,24.27,48.41,14.63
52,2022-06-25 00:26:38,24.27,48.35,14.63
53,2022-06-25 00:27:08,24.27,48.39,14.63
54,2022-06-25 00:27:39,24.26,48.38,14.63
55,2022-06-25 00:28:09,24.27,48.42,14.63
56,2022-06-25 00:28:39,24.26,48.35,14.63
57,2022-06-25 00:29:10,24.27,48.34,14.63
58,2022-06-25 00:29:40,24.27,48.37,14.63
59,2022-06-25 00:30:10,24.26,48.41,14.63
60,2022-06-25 00:30:40,24.27,48.38,14.63
61,2022-06-25 00:31:11,24.26,48.37,14.63
62,2022-06-25 00:31:41,24.25,48.41,14.63
63,2022-06-25 00:32:11,24.27,48.33,14.63
64,2022-06-25 00:32:42,24.27,48.33,14.63
65,2022-06-25 00:33:12,24.26,48.32,14.63
66,2022-06-25 00:33:42,24.26,48.31,14.63
67,2022-06-25 00:34:13,24.26,48.37,14.63
68,2022-06-25 00:34:43,24.26,48.37,14.63
69,2022-06-25 00:35:13,24.26,48.35,14.63
70,2022-06-25 00:35:44,24.27,48.37,14.63
71,2022-06-25 00:36:14,24.26,48.4,14.63
72,2022-06-25 00:36:44,24.26,48.37,14.63
73,2022-06-25 00:37:15,24.26,48.4,14.63
74,2022-06-25 00:37:45,24.26,48.37,14.63
75,2022-06-25 00:38:15,24.26,48.39,14.63
76,2022-06-25 00:38:46,24.26,48.35,14.63
77,2022-06-25 00:39:16,24.26,48.37,14.63
78,2022-06-25 00:39:46,24.26,48.37,14.63
79,2022-06-25 00:40:17,24.26,48.4,14.63
80,2022-06-25 00:40:47,24.27,48.39,14.63
81,2022-06-25 00:41:17,24.27,48.36,14.63
82,2022-06-25 00:41:48,24.27,48.33,14.63
83,2022-06-25 00:42:18,24.26,48.37,14.63
