,Date,Temperature,Humidity,Pressure
0,2022-06-18 00:00:11,24.63,37.25,14.66
1,2022-06-18 00:00:41,24.64,37.26,14.66
2,2022-06-18 00:01:12,24.63,37.27,14.67
3,2022-06-18 00:01:42,24.63,37.2,14.66
4,2022-06-18 00:02:12,24.62,37.24,14.67
5,2022-06-18 00:02:43,24.63,37.23,14.66
6,2022-06-18 00:03:13,24.63,37.23,14.66
7,2022-06-18 00:03:43,24.63,37.22,14.66
8,2022-06-18 00:04:14,24.62,37.28,14.66
9,2022-06-18 00:04:44,24.62,37.22,14.66
10,2022-06-18 00:05:14,24.62,37.23,14.66
11,2022-06-18 00:05:45,24.62,37.23,14.66
12,2022-06-18 00:06:15,24.61,37.22,14.66
13,2022-06-18 00:06:45,24.61,37.26,14.66
14,2022-06-18 00:07:16,24.6,37.23,14.67
15,2022-06-18 00:07:46,24.6,37.3,14.66
16,2022-06-18 00:08:16,24.59,37.25,14.67
17,2022-06-18 00:08:47,24.6,37.3,14.67
18,2022-06-18 00:09:17,24.6,37.26,14.67
19,2022-06-18 00:09:47,24.59,37.29,14.66
20,2022-06-18 00:10:18,24.6,37.29,14.67
21,2022-06-18 00:10:48,24.6,37.31,14.66
22,2022-06-18 00:11:18,24.6,37.29,14.67
23,2022-06-18 00:11:49,24.6,37.35,14.67
24,2022-06-18 00:12:19,24.59,37.38,14.66
25,2022-06-18 00:12:49,24.59,37.34,14.66
26,2022-06-18 00:13:19,24.59,37.42,14.67
27,2022-06-18 00:13:50,24.59,37.38,14.66
28,2022-06-18 00:14:20,24.58,37.38,14.67
29,2022-06-18 00:14:50,24.58,37.37,14.67
30,2022-06-18 00:15:21,24.59,37.41,14.67
31,2022-06-18 00:15:51,24.58,37.43,14.67
32,2022-06-18 00:16:21,24.57,37.43,14.67
33,2022-06-18 00:16:52,24.58,37.38,14.67
34,2022-06-18 00:17:22,24.58,37.38,14.67
35,2022-06-18 00:17:52,24.57,37.37,14.67
36,2022-06-18 00:18:23,24.57,37.34,14.66
37,2022-06-18 00:18:53,24.57,37.37,14.67
38,2022-06-18 00:19:23,24.56,37.33,14.66
