,Date,Temperature,Humidity,Pressure
0,2022-06-09 00:00:20,23.8,43.95,14.65
1,2022-06-09 00:00:51,23.81,43.88,14.65
2,2022-06-09 00:01:21,23.81,43.92,14.65
3,2022-06-09 00:01:51,23.8,43.94,14.65
4,2022-06-09 00:02:22,23.8,43.9,14.65
5,2022-06-09 00:02:52,23.8,43.92,14.65
6,2022-06-09 00:03:22,23.8,43.96,14.65
7,2022-06-09 00:03:53,23.8,43.95,14.65
8,2022-06-09 00:04:23,23.79,44.01,14.65
9,2022-06-09 00:04:53,23.81,44.07,14.65
10,2022-06-09 00:05:24,23.8,44.04,14.65
11,2022-06-09 00:05:54,23.8,44.08,14.65
12,2022-06-09 00:06:24,23.79,44.07,14.65
13,2022-06-09 00:06:55,23.79,44.06,14.65
14,2022-06-09 00:07:25,23.8,44.08,14.65
15,2022-06-09 00:07:55,23.8,44.09,14.65
16,2022-06-09 00:08:25,23.78,44.07,14.65
17,2022-06-09 00:08:56,23.79,44.03,14.65
18,2022-06-09 00:09:26,23.79,44.05,14.65
19,2022-06-09 00:09:56,23.8,44.07,14.65
20,2022-06-09 00:10:27,23.79,44.12,14.65
21,2022-06-09 00:10:57,23.8,44.1,14.65
22,2022-06-09 00:11:27,23.78,44.15,14.65
23,2022-06-09 00:11:58,23.8,44.1,14.65
24,2022-06-09 00:12:28,23.79,44.11,14.65
25,2022-06-09 00:12:58,23.8,44.11,14.65
26,2022-06-09 00:13:29,23.79,44.13,14.65
27,2022-06-09 00:13:59,23.79,44.13,14.65
28,2022-06-09 00:14:29,23.8,44.16,14.65
29,2022-06-09 00:15:00,23.79,44.15,14.65
30,2022-06-09 00:15:30,23.79,44.15,14.65
31,2022-06-09 00:16:00,23.78,44.15,14.65
32,2022-06-09 00:16:31,23.8,44.21,14.65
33,2022-06-09 00:17:01,23.78,44.19,14.65
34,2022-06-09 00:17:31,23.79,44.21,14.65
35,2022-06-09 00:18:02,23.79,44.21,14.65
36,2022-06-09 00:18:32,23.78,44.2,14.65
37,2022-06-09 00:19:02,23.78,44.19,14.65
38,2022-06-09 00:19:33,23.79,44.19,14.65
39,2022-06-09 00:20:03,23.78,44.23,14.65
40,2022-06-09 00:20:33,23.78,44.28,14.65
41,2022-06-09 00:21:04,23.78,44.19,14.65
42,2022-06-09 00:21:34,23.77,44.27,14.65
43,2022-06-09 00:22:04,23.78,44.31,14.65
44,2022-06-09 00:22:35,23.79,44.23,14.65
45,2022-06-09 00:23:05,23.79,44.27,14.65
46,2022-06-09 00:23:35,23.77,44.29,14.65
47,2022-06-09 00:24:05,23.78,44.33,14.65
48,2022-06-09 00:24:36,23.78,44.28,14.65
49,2022-06-09 00:25:06,23.77,44.36,14.65
50,2022-06-09 00:25:36,23.78,44.35,14.65
51,2022-06-09 00:26:07,23.78,44.35,14.65
52,2022-06-09 00:26:37,23.77,44.38,14.65
