,Date,Temperature,Humidity,Pressure
0,2022-06-27 00:00:27,24.0,47.92,14.71
1,2022-06-27 00:00:57,23.99,47.92,14.71
2,2022-06-27 00:01:28,23.99,47.92,14.71
3,2022-06-27 00:01:58,23.99,47.91,14.71
4,2022-06-27 00:02:28,23.99,47.91,14.71
5,2022-06-27 00:02:59,24.0,47.92,14.71
6,2022-06-27 00:03:29,24.0,47.93,14.71
7,2022-06-27 00:03:59,23.99,47.92,14.71
8,2022-06-27 00:04:30,23.99,47.9,14.71
9,2022-06-27 00:05:00,23.99,47.86,14.71
10,2022-06-27 00:05:30,24.0,47.88,14.71
11,2022-06-27 00:06:01,23.99,47.92,14.71
12,2022-06-27 00:06:31,23.99,47.87,14.71
13,2022-06-27 00:07:01,24.0,47.87,14.71
14,2022-06-27 00:07:32,23.99,47.92,14.71
15,2022-06-27 00:08:02,23.99,47.87,14.71
16,2022-06-27 00:08:32,23.99,47.87,14.71
17,2022-06-27 00:09:03,23.99,47.93,14.71
18,2022-06-27 00:09:33,23.99,47.92,14.71
19,2022-06-27 00:10:03,23.98,47.84,14.71
20,2022-06-27 00:10:34,23.99,47.86,14.71
21,2022-06-27 00:11:04,23.99,47.86,14.71
22,2022-06-27 00:11:34,23.99,47.86,14.71
23,2022-06-27 00:12:04,23.98,47.88,14.71
24,2022-06-27 00:12:35,23.99,47.88,14.71
25,2022-06-27 00:13:05,23.98,47.84,14.71
26,2022-06-27 00:13:35,23.98,47.85,14.71
27,2022-06-27 00:14:06,23.98,47.83,14.71
28,2022-06-27 00:14:36,23.98,47.87,14.71
29,2022-06-27 00:15:06,23.98,47.86,14.71
30,2022-06-27 00:15:37,23.98,47.86,14.71
31,2022-06-27 00:16:07,23.98,47.87,14.71
32,2022-06-27 00:16:37,23.98,47.86,14.71
33,2022-06-27 00:17:08,23.98,47.85,14.71
34,2022-06-27 00:17:38,23.98,47.83,14.71
35,2022-06-27 00:18:08,23.98,47.88,14.71
36,2022-06-27 00:18:39,23.98,47.85,14.71
37,2022-06-27 00:19:09,23.98,47.81,14.71
38,2022-06-27 00:19:39,23.98,47.81,14.71
39,2022-06-27 00:20:10,23.98,47.81,14.71
40,2022-06-27 00:20:40,23.98,47.89,14.71
41,2022-06-27 00:21:10,23.98,47.85,14.71
42,2022-06-27 00:21:41,23.98,47.9,14.71
43,2022-06-27 00:22:11,23.98,47.85,14.71
44,2022-06-27 00:22:41,23.99,47.88,14.71
45,2022-06-27 00:23:12,23.99,47.83,14.71
46,2022-06-27 00:23:42,23.98,47.8,14.71
47,2022-06-27 00:24:12,23.98,47.86,14.71
48,2022-06-27 00:24:43,23.98,47.88,14.71
49,2022-06-27 00:25:13,23.98,47.85,14.71
50,2022-06-27 00:25:43,23.98,47.84,14.71
51,2022-06-27 00:26:13,23.98,47.88,14.71
52,2022-06-27 00:26:44,23.98,47.88,14.71
53,2022-06-27 00:27:14,23.99,47.88,14.71
54,2022-06-27 00:27:44,23.98,47.88,14.71
55,2022-06-27 00:28:15,23.98,47.88,14.71
56,2022-06-27 00:28:45,23.98,47.88,14.71
57,2022-06-27 00:29:15,23.98,47.87,14.71
58,2022-06-27 00:29:46,23.98,47.85,14.71
59,2022-06-27 00:30:16,23.98,47.82,14.71
60,2022-06-27 00:30:46,23.98,47.81,14.71
61,2022-06-27 00:31:17,23.98,47.86,14.71
62,2022-06-27 00:31:47,23.98,47.85,14.71
63,2022-06-27 00:32:17,23.98,47.84,14.71
64,2022-06-27 00:32:48,23.98,47.81,14.71
65,2022-06-27 00:33:18,23.98,47.85,14.71
66,2022-06-27 00:33:48,23.98,47.85,14.71
67,2022-06-27 00:34:19,23.98,47.81,14.71
68,2022-06-27 00:34:49,23.97,47.86,14.71
69,2022-06-27 00:35:19,23.98,47.87,14.71
70,2022-06-27 00:35:50,23.98,47.86,14.71
71,2022-06-27 00:36:20,23.98,47.78,14.71
72,2022-06-27 00:36:50,23.98,47.79,14.71
73,2022-06-27 00:37:21,23.97,47.8,14.71
74,2022-06-27 00:37:51,23.98,47.84,14.71
75,2022-06-27 00:38:21,23.98,47.8,14.71
76,2022-06-27 00:38:52,23.98,47.81,14.71
77,2022-06-27 00:39:22,23.98,47.87,14.71
78,2022-06-27 00:39:52,23.98,47.83,14.71
79,2022-06-27 00:40:23,23.98,47.84,14.71
80,2022-06-27 00:40:53,23.98,47.83,14.71
81,2022-06-27 00:41:23,23.98,47.77,14.71
82,2022-06-27 00:41:53,23.98,47.73,14.71
83,2022-06-27 00:42:24,23.98,47.76,14.71
84,2022-06-27 00:42:54,23.98,47.81,14.71
85,2022-06-27 00:43:24,23.98,47.82,14.71
86,2022-06-27 00:43:55,23.97,47.75,14.71
87,2022-06-27 00:44:25,23.97,47.8,14.71
88,2022-06-27 00:44:55,23.97,47.8,14.71
89,2022-06-27 00:45:26,23.98,47.76,14.71
90,2022-06-27 00:45:56,23.97,47.78,14.71
91,2022-06-27 00:46:26,23.97,47.79,14.71
92,2022-06-27 00:46:57,23.97,47.77,14.71
93,2022-06-27 00:47:27,23.98,47.78,14.71
94,2022-06-27 00:47:57,23.98,47.76,14.71
95,2022-06-27 00:48:28,23.98,47.79,14.71
96,2022-06-27 00:48:58,23.97,47.76,14.71
97,2022-06-27 00:49:28,23.98,47.74,14.71
98,2022-06-27 00:49:59,23.97,47.76,14.71
99,2022-06-27 00:50:29,23.98,47.74,14.71
100,2022-06-27 00:50:59,23.96,47.78,14.71
101,2022-06-27 00:51:30,23.97,47.81,14.71
102,2022-06-27 00:52:00,23.97,47.78,14.71
103,2022-06-27 00:52:30,23.97,47.78,14.71
104,2022-06-27 00:53:01,23.96,47.73,14.71
105,2022-06-27 00:53:31,23.97,47.78,14.71
106,2022-06-27 00:54:01,23.97,47.78,14.71
107,2022-06-27 00:54:32,23.97,47.74,14.71
108,2022-06-27 00:55:02,23.97,47.74,14.71
109,2022-06-27 00:55:32,23.97,47.8,14.71
110,2022-06-27 00:56:03,23.97,47.8,14.71
111,2022-06-27 00:56:33,23.98,47.84,14.71
112,2022-06-27 00:57:03,23.97,47.82,14.71
113,2022-06-27 00:57:33,23.97,47.8,14.71
114,2022-06-27 00:58:04,23.97,47.77,14.71
115,2022-06-27 00:58:34,23.97,47.82,14.71
116,2022-06-27 00:59:04,23.96,47.8,14.71
117,2022-06-27 00:59:35,23.96,47.84,14.71
118,2022-06-27 01:00:05,23.97,47.82,14.71
119,2022-06-27 01:00:35,23.98,47.86,14.71
120,2022-06-27 01:01:06,23.97,47.85,14.71
121,2022-06-27 01:01:36,23.96,47.84,14.71
122,2022-06-27 01:02:06,23.97,47.89,14.71
123,2022-06-27 01:02:37,23.95,47.85,14.71
124,2022-06-27 01:03:07,23.96,47.88,14.71
125,2022-06-27 01:03:37,23.96,47.91,14.71
126,2022-06-27 01:04:08,23.98,47.88,14.71
127,2022-06-27 01:04:38,23.98,47.85,14.71
128,2022-06-27 01:05:08,23.96,47.85,14.71
129,2022-06-27 01:05:39,23.96,47.85,14.71
130,2022-06-27 01:06:09,23.97,47.83,14.71
131,2022-06-27 01:06:39,23.95,47.87,14.71
132,2022-06-27 01:07:10,23.96,47.86,14.71
133,2022-06-27 01:07:40,23.96,47.85,14.71
134,2022-06-27 01:08:10,23.95,47.83,14.71
135,2022-06-27 01:08:41,23.95,47.85,14.71
136,2022-06-27 01:09:11,23.96,47.9,14.71
137,2022-06-27 01:09:41,23.97,47.91,14.71
138,2022-06-27 01:10:12,23.95,47.91,14.71
139,2022-06-27 01:10:42,23.95,47.85,14.71
140,2022-06-27 01:11:12,23.96,47.87,14.71
141,2022-06-27 01:11:43,23.96,47.89,14.71
142,2022-06-27 01:12:13,23.95,47.83,14.71
143,2022-06-27 01:12:43,23.96,47.79,14.71
144,2022-06-27 01:13:13,23.96,47.7,14.71
145,2022-06-27 01:13:44,23.97,47.63,14.71
146,2022-06-27 01:14:14,23.95,47.61,14.71
147,2022-06-27 01:14:44,23.95,47.53,14.71
148,2022-06-27 01:15:15,23.96,47.5,14.71
149,2022-06-27 01:15:45,23.96,47.49,14.71
150,2022-06-27 01:16:15,23.95,47.41,14.71
151,2022-06-27 01:16:46,23.96,47.45,14.71
152,2022-06-27 01:17:16,23.95,47.39,14.71
153,2022-06-27 01:17:46,23.95,47.33,14.71
154,2022-06-27 01:18:17,23.95,47.34,14.71
155,2022-06-27 01:18:47,23.96,47.21,14.71
156,2022-06-27 01:19:17,23.95,47.26,14.71
157,2022-06-27 01:19:48,23.95,47.23,14.71
158,2022-06-27 01:20:18,23.95,47.25,14.71
159,2022-06-27 01:20:48,23.95,47.14,14.71
160,2022-06-27 01:21:19,23.95,47.14,14.71
161,2022-06-27 01:21:49,23.95,47.16,14.71
162,2022-06-27 01:22:19,23.96,47.1,14.71
163,2022-06-27 01:22:50,23.95,47.06,14.71
164,2022-06-27 01:23:20,23.95,47.12,14.71
165,2022-06-27 01:23:50,23.95,47.13,14.71
166,2022-06-27 01:24:21,23.95,47.14,14.71
167,2022-06-27 01:24:51,23.95,47.12,14.71
168,2022-06-27 01:25:21,23.95,47.1,14.71
169,2022-06-27 01:25:52,23.95,47.12,14.71
170,2022-06-27 01:26:22,23.95,47.12,14.71
171,2022-06-27 01:26:52,23.95,47.12,14.71
172,2022-06-27 01:27:23,23.95,47.1,14.71
173,2022-06-27 01:27:53,23.95,47.12,14.71
174,2022-06-27 01:28:23,23.95,47.08,14.71
175,2022-06-27 01:28:53,23.95,47.1,14.71
176,2022-06-27 01:29:24,23.95,47.17,14.71
177,2022-06-27 01:29:54,23.95,47.08,14.71
178,2022-06-27 01:30:24,23.95,47.15,14.71
179,2022-06-27 01:30:55,23.95,47.12,14.71
180,2022-06-27 01:31:25,23.95,47.13,14.71
181,2022-06-27 01:31:55,23.95,47.16,14.71
182,2022-06-27 01:32:26,23.95,47.14,14.71
183,2022-06-27 01:32:56,23.95,47.21,14.71
184,2022-06-27 01:33:26,23.94,47.19,14.71
185,2022-06-27 01:33:57,23.95,47.15,14.71
186,2022-06-27 01:34:27,23.94,47.21,14.71
187,2022-06-27 01:34:57,23.94,47.18,14.71
188,2022-06-27 01:35:28,23.94,47.22,14.71
189,2022-06-27 01:35:58,23.94,47.2,14.71
190,2022-06-27 01:36:28,23.94,47.23,14.71
191,2022-06-27 01:36:59,23.94,47.27,14.71
192,2022-06-27 01:37:29,23.94,47.27,14.71
193,2022-06-27 01:37:59,23.93,47.26,14.71
194,2022-06-27 01:38:30,23.94,47.31,14.71
195,2022-06-27 01:39:00,23.93,47.27,14.71
196,2022-06-27 01:39:30,23.93,47.25,14.71
197,2022-06-27 01:40:01,23.94,47.3,14.71
198,2022-06-27 01:40:31,23.94,47.28,14.71
199,2022-06-27 01:41:01,23.94,47.31,14.71
200,2022-06-27 01:41:32,23.94,47.28,14.71
201,2022-06-27 01:42:02,23.94,47.34,14.71
202,2022-06-27 01:42:32,23.93,47.3,14.71
203,2022-06-27 01:43:02,23.94,47.3,14.71
204,2022-06-27 01:43:33,23.94,47.33,14.71
205,2022-06-27 01:44:03,23.94,47.32,14.71
206,2022-06-27 01:44:33,23.95,47.35,14.71
207,2022-06-27 01:45:04,23.94,47.38,14.71
208,2022-06-27 01:45:34,23.94,47.4,14.71
209,2022-06-27 01:46:04,23.94,47.39,14.71
210,2022-06-27 01:46:35,23.93,47.4,14.71
211,2022-06-27 01:47:05,23.93,47.47,14.71
212,2022-06-27 01:47:35,23.93,47.41,14.71
213,2022-06-27 01:48:06,23.94,47.42,14.71
214,2022-06-27 01:48:36,23.94,47.49,14.71
215,2022-06-27 01:49:06,23.92,47.49,14.71
216,2022-06-27 01:49:37,23.92,47.44,14.71
217,2022-06-27 01:50:07,23.92,47.47,14.71
218,2022-06-27 01:50:37,23.92,47.49,14.71
219,2022-06-27 01:51:08,23.93,47.54,14.71
220,2022-06-27 01:51:38,23.91,47.52,14.71
221,2022-06-27 01:52:08,23.93,47.57,14.71
222,2022-06-27 01:52:39,23.92,47.62,14.71
223,2022-06-27 01:53:09,23.93,47.64,14.71
224,2022-06-27 01:53:39,23.92,47.69,14.71
225,2022-06-27 01:54:10,23.92,47.66,14.71
226,2022-06-27 01:54:40,23.92,47.7,14.71
227,2022-06-27 01:55:10,23.93,47.79,14.71
228,2022-06-27 01:55:41,23.93,47.76,14.71
229,2022-06-27 01:56:11,23.92,47.7,14.71
230,2022-06-27 01:56:41,23.93,47.78,14.71
231,2022-06-27 01:57:12,23.92,47.74,14.71
232,2022-06-27 01:57:42,23.92,47.71,14.71
233,2022-06-27 01:58:12,23.92,47.75,14.71
234,2022-06-27 01:58:42,23.93,47.78,14.71
235,2022-06-27 01:59:13,23.93,47.88,14.71
236,2022-06-27 01:59:43,23.93,47.85,14.71
237,2022-06-27 02:00:13,23.92,47.9,14.71
238,2022-06-27 02:00:44,23.92,47.89,14.71
239,2022-06-27 02:01:14,23.93,47.94,14.71
240,2022-06-27 02:01:44,23.93,47.95,14.71
241,2022-06-27 02:02:15,23.93,47.98,14.71
242,2022-06-27 02:02:45,23.92,47.99,14.71
243,2022-06-27 02:03:15,23.93,48.01,14.71
244,2022-06-27 02:03:46,23.94,48.01,14.71
245,2022-06-27 02:04:16,23.93,48.06,14.71
246,2022-06-27 02:04:46,23.92,48.08,14.71
247,2022-06-27 02:05:17,23.92,48.04,14.71
248,2022-06-27 02:05:47,23.92,48.04,14.71
249,2022-06-27 02:06:17,23.92,48.01,14.71
250,2022-06-27 02:06:48,23.92,48.13,14.71
251,2022-06-27 02:07:18,23.93,48.18,14.71
252,2022-06-27 02:07:48,23.93,48.12,14.71
253,2022-06-27 02:08:19,23.93,48.13,14.71
254,2022-06-27 02:08:49,23.93,48.25,14.71
255,2022-06-27 02:09:19,23.92,48.25,14.71
256,2022-06-27 02:09:50,23.93,48.3,14.71
257,2022-06-27 02:10:20,23.93,48.29,14.71
258,2022-06-27 02:10:50,23.93,48.28,14.71
259,2022-06-27 02:11:21,23.93,48.35,14.71
260,2022-06-27 02:11:51,23.92,48.4,14.71
261,2022-06-27 02:12:21,23.92,48.42,14.71
262,2022-06-27 02:12:52,23.92,48.43,14.71
263,2022-06-27 02:13:22,23.92,48.49,14.71
264,2022-06-27 02:13:52,23.92,48.53,14.71
265,2022-06-27 02:14:22,23.92,48.61,14.71
266,2022-06-27 02:14:53,23.94,48.6,14.71
267,2022-06-27 02:15:23,23.92,48.69,14.71
268,2022-06-27 02:15:53,23.91,48.66,14.71
269,2022-06-27 02:16:24,23.93,48.68,14.71
270,2022-06-27 02:16:54,23.92,48.72,14.71
271,2022-06-27 02:17:24,23.91,48.73,14.71
272,2022-06-27 02:17:55,23.92,48.77,14.71
273,2022-06-27 02:18:25,23.92,48.83,14.71
274,2022-06-27 02:18:55,23.92,48.79,14.71
275,2022-06-27 02:19:26,23.92,48.83,14.71
276,2022-06-27 02:19:56,23.93,48.83,14.71
277,2022-06-27 02:20:26,23.92,48.78,14.71
278,2022-06-27 02:20:57,23.93,48.83,14.71
279,2022-06-27 02:21:27,23.93,48.77,14.71
280,2022-06-27 02:21:57,23.91,48.86,14.71
