,Date,Temperature,Humidity,Pressure
0,2022-06-07 16:08:45,23.67,38.53,14.65
1,2022-06-07 16:09:15,23.67,38.52,14.65
2,2022-06-07 16:09:46,23.68,38.45,14.66
3,2022-06-07 16:10:16,23.67,38.33,14.66
4,2022-06-07 16:10:46,23.67,38.25,14.66
5,2022-06-07 16:11:17,23.66,38.34,14.65
6,2022-06-07 16:11:47,23.67,38.34,14.66
7,2022-06-07 16:12:17,23.68,38.35,14.66
8,2022-06-07 16:12:48,23.68,38.24,14.66
9,2022-06-07 16:13:18,23.66,38.15,14.66
10,2022-06-07 16:13:48,23.67,38.13,14.66
11,2022-06-07 16:14:18,23.68,38.08,14.66
12,2022-06-07 16:14:49,23.68,38.07,14.66
13,2022-06-07 16:15:19,23.68,37.85,14.66
14,2022-06-07 16:15:49,23.67,37.85,14.66
15,2022-06-07 16:16:20,23.68,37.77,14.66
16,2022-06-07 16:16:50,23.68,37.81,14.65
17,2022-06-07 16:17:20,23.66,37.68,14.66
18,2022-06-07 16:17:51,23.68,37.66,14.66
19,2022-06-07 16:18:21,23.68,37.67,14.66
20,2022-06-07 16:18:51,23.68,37.55,14.66
21,2022-06-07 16:19:22,23.68,37.36,14.66
22,2022-06-07 16:19:52,23.67,37.47,14.66
23,2022-06-07 16:20:22,23.69,37.37,14.66
24,2022-06-07 16:20:53,23.68,37.34,14.66
25,2022-06-07 16:21:23,23.68,37.33,14.66
26,2022-06-07 16:21:53,23.68,37.36,14.66
27,2022-06-07 16:22:40,23.68,37.5,14.66
28,2022-06-07 16:23:10,23.68,37.44,14.66
29,2022-06-07 16:23:41,23.68,37.54,14.66
30,2022-06-07 16:24:11,23.68,37.68,14.66
31,2022-06-07 16:24:41,23.67,37.75,14.66
32,2022-06-07 16:25:12,23.68,37.82,14.66
33,2022-06-07 16:25:42,23.67,37.87,14.66
34,2022-06-07 16:26:12,23.67,37.88,14.66
35,2022-06-07 16:26:43,23.68,37.82,14.66
36,2022-06-07 16:27:13,23.68,37.97,14.66
37,2022-06-07 16:27:43,23.66,37.88,14.66
38,2022-06-07 16:28:14,23.67,37.8,14.66
39,2022-06-07 16:28:44,23.68,37.89,14.66
40,2022-06-07 16:29:14,23.67,37.97,14.66
41,2022-06-07 16:29:45,23.68,37.89,14.66
42,2022-06-07 16:30:15,23.66,37.88,14.66
43,2022-06-07 16:30:45,23.69,37.96,14.66
44,2022-06-07 16:31:16,23.67,37.84,14.66
45,2022-06-07 16:31:46,23.67,37.84,14.66
46,2022-06-07 16:32:16,23.68,37.62,14.66
47,2022-06-07 16:32:47,23.68,37.53,14.66
48,2022-06-07 16:33:17,23.67,37.47,14.66
49,2022-06-07 16:33:47,23.68,37.34,14.66
50,2022-06-07 16:34:18,23.67,37.31,14.66
51,2022-06-07 16:34:48,23.68,37.34,14.66
52,2022-06-07 16:35:18,23.69,37.17,14.66
53,2022-06-07 16:35:48,23.67,37.25,14.66
54,2022-06-07 16:36:19,23.69,37.23,14.66
55,2022-06-07 16:36:49,23.68,37.14,14.66
56,2022-06-07 16:41:28,23.67,37.14,14.66
57,2022-06-07 16:41:58,23.68,37.16,14.66
58,2022-06-07 16:42:28,23.68,37.1,14.66
59,2022-06-07 16:42:43,23.69,37.24,14.66
60,2022-06-07 16:43:13,23.69,37.16,14.66
61,2022-06-07 16:43:43,23.68,37.15,14.66
62,2022-06-07 16:44:14,23.69,37.27,14.66
63,2022-06-07 16:44:44,23.69,37.17,14.66
64,2022-06-07 16:45:14,23.69,37.26,14.66
65,2022-06-07 16:45:45,23.69,37.22,14.66
66,2022-06-07 16:46:38,23.67,37.31,14.66
67,2022-06-07 16:47:09,23.68,37.33,14.66
68,2022-06-07 16:47:39,23.68,37.23,14.66
69,2022-06-07 16:48:09,23.69,37.27,14.66
70,2022-06-07 16:48:40,23.68,37.25,14.66
71,2022-06-07 16:49:10,23.68,37.23,14.66
72,2022-06-07 16:49:40,23.69,37.29,14.66
73,2022-06-07 16:50:11,23.69,37.22,14.66
74,2022-06-07 16:50:41,23.68,37.38,14.66
75,2022-06-07 16:51:11,23.69,37.37,14.66
76,2022-06-07 16:51:42,23.69,37.3,14.66
77,2022-06-07 16:52:12,23.69,37.39,14.66
78,2022-06-07 16:52:42,23.69,37.43,14.66
79,2022-06-07 16:53:12,23.69,37.39,14.66
80,2022-06-07 16:53:43,23.68,37.45,14.66
81,2022-06-07 16:54:13,23.7,37.45,14.66
82,2022-06-07 16:54:43,23.7,37.46,14.66
83,2022-06-07 16:55:14,23.69,37.33,14.66
84,2022-06-07 16:55:44,23.7,37.4,14.66
85,2022-06-07 16:56:14,23.7,37.37,14.66
86,2022-06-07 16:56:45,23.7,37.42,14.66
87,2022-06-07 16:57:15,23.7,37.5,14.66
88,2022-06-07 16:57:45,23.7,37.5,14.66
89,2022-06-07 16:58:16,23.7,37.55,14.66
90,2022-06-07 16:58:46,23.7,37.47,14.66
91,2022-06-07 16:59:16,23.71,37.45,14.66
92,2022-06-07 16:59:47,23.7,37.39,14.66
93,2022-06-07 17:00:17,23.71,37.32,14.66
