,Date,Temperature,Humidity,Pressure
0,2022-06-15 00:00:19,24.16,38.28,14.65
1,2022-06-15 00:00:49,24.16,38.24,14.65
2,2022-06-15 00:01:20,24.16,38.21,14.65
3,2022-06-15 00:01:50,24.16,38.17,14.65
4,2022-06-15 00:02:20,24.16,38.13,14.65
5,2022-06-15 00:02:51,24.16,38.14,14.65
6,2022-06-15 00:03:21,24.16,38.12,14.65
7,2022-06-15 00:03:51,24.16,38.11,14.65
8,2022-06-15 00:04:22,24.16,38.05,14.65
9,2022-06-15 00:04:52,24.16,38.12,14.65
10,2022-06-15 00:05:22,24.16,38.13,14.65
11,2022-06-15 00:05:53,24.16,38.13,14.65
12,2022-06-15 00:06:23,24.16,38.16,14.65
13,2022-06-15 00:06:53,24.16,38.23,14.65
14,2022-06-15 00:07:24,24.16,38.24,14.65
15,2022-06-15 00:07:54,24.16,38.2,14.65
16,2022-06-15 00:08:24,24.16,38.27,14.65
17,2022-06-15 00:08:55,24.16,38.29,14.65
18,2022-06-15 00:09:25,24.16,38.39,14.65
19,2022-06-15 00:09:55,24.16,38.36,14.65
20,2022-06-15 00:10:26,24.16,38.39,14.65
21,2022-06-15 00:10:56,24.16,38.35,14.65
22,2022-06-15 00:11:26,24.16,38.38,14.65
23,2022-06-15 00:11:57,24.16,38.28,14.65
24,2022-06-15 00:12:27,24.16,38.29,14.65
25,2022-06-15 00:12:57,24.16,38.25,14.65
26,2022-06-15 00:13:27,24.16,38.32,14.65
27,2022-06-15 00:13:58,24.15,38.27,14.65
28,2022-06-15 00:14:28,24.15,38.33,14.65
29,2022-06-15 00:14:58,24.16,38.32,14.65
30,2022-06-15 00:15:29,24.16,38.36,14.65
31,2022-06-15 00:15:59,24.16,38.36,14.65
32,2022-06-15 00:16:29,24.16,38.36,14.65
33,2022-06-15 00:17:00,24.16,38.42,14.65
34,2022-06-15 00:17:30,24.16,38.33,14.65
35,2022-06-15 00:18:00,24.16,38.34,14.65
36,2022-06-15 00:18:31,24.16,38.28,14.65
37,2022-06-15 00:19:01,24.16,38.25,14.65
38,2022-06-15 00:19:31,24.16,38.3,14.65
39,2022-06-15 00:20:02,24.16,38.27,14.65
40,2022-06-15 00:20:32,24.17,38.21,14.65
41,2022-06-15 00:21:02,24.16,38.17,14.65
42,2022-06-15 00:21:33,24.16,38.22,14.65
43,2022-06-15 00:22:03,24.16,38.21,14.65
44,2022-06-15 00:22:33,24.16,38.22,14.65
45,2022-06-15 00:23:04,24.16,38.18,14.65
46,2022-06-15 00:23:34,24.16,38.22,14.65
47,2022-06-15 00:24:04,24.16,38.28,14.65
48,2022-06-15 00:24:35,24.16,38.24,14.65
49,2022-06-15 00:25:05,24.16,38.28,14.65
50,2022-06-15 00:25:35,24.16,38.29,14.65
51,2022-06-15 00:26:06,24.16,38.27,14.65
52,2022-06-15 00:26:36,24.16,38.28,14.65
53,2022-06-15 00:27:06,24.17,38.33,14.65
54,2022-06-15 00:27:37,24.16,38.36,14.65
55,2022-06-15 00:28:07,24.16,38.44,14.65
56,2022-06-15 00:28:37,24.16,38.47,14.65
57,2022-06-15 00:29:07,24.16,38.45,14.65
58,2022-06-15 00:29:38,24.16,38.49,14.64
59,2022-06-15 00:30:08,24.15,38.48,14.65
60,2022-06-15 00:30:38,24.16,38.44,14.65
61,2022-06-15 00:31:09,24.16,38.56,14.65
62,2022-06-15 00:31:39,24.16,38.5,14.65
63,2022-06-15 00:32:09,24.16,38.52,14.65
64,2022-06-15 00:32:40,24.16,38.56,14.65
65,2022-06-15 00:33:10,24.16,38.58,14.64
66,2022-06-15 00:33:40,24.16,38.58,14.65
67,2022-06-15 00:34:11,24.16,38.6,14.65
68,2022-06-15 00:34:41,24.16,38.62,14.65
69,2022-06-15 00:35:11,24.16,38.59,14.65
70,2022-06-15 00:35:42,24.16,38.57,14.65
71,2022-06-15 00:36:12,24.16,38.67,14.65
72,2022-06-15 00:36:42,24.16,38.62,14.64
73,2022-06-15 00:37:13,24.15,38.64,14.65
74,2022-06-15 00:37:43,24.16,38.65,14.65
75,2022-06-15 00:38:13,24.16,38.73,14.65
76,2022-06-15 00:38:44,24.16,38.69,14.65
77,2022-06-15 00:39:12,24.16,38.65,14.65
78,2022-06-15 00:39:43,24.15,38.7,14.65
79,2022-06-15 00:40:13,24.16,38.66,14.65
80,2022-06-15 00:40:43,24.15,38.75,14.65
81,2022-06-15 00:41:14,24.16,38.69,14.64
82,2022-06-15 00:41:44,24.16,38.73,14.64
83,2022-06-15 00:42:14,24.16,38.76,14.65
84,2022-06-15 00:42:45,24.16,38.72,14.64
85,2022-06-15 00:43:15,24.16,38.72,14.64
86,2022-06-15 00:43:45,24.16,38.72,14.64
87,2022-06-15 00:44:16,24.16,38.76,14.65
88,2022-06-15 00:44:46,24.16,38.78,14.65
89,2022-06-15 00:45:16,24.16,38.77,14.65
90,2022-06-15 00:45:47,24.16,38.85,14.65
91,2022-06-15 00:46:17,24.16,38.85,14.65
92,2022-06-15 00:46:47,24.16,38.82,14.65
93,2022-06-15 00:47:18,24.16,38.8,14.64
94,2022-06-15 00:47:48,24.16,38.8,14.64
95,2022-06-15 00:48:18,24.16,38.8,14.65
96,2022-06-15 00:48:49,24.16,38.81,14.65
97,2022-06-15 00:49:19,24.16,38.79,14.64
98,2022-06-15 00:49:49,24.16,38.82,14.65
99,2022-06-15 00:50:20,24.16,38.74,14.65
100,2022-06-15 00:50:50,24.16,38.79,14.65
101,2022-06-15 00:51:20,24.16,38.75,14.65
102,2022-06-15 00:51:50,24.16,38.89,14.65
103,2022-06-15 00:52:21,24.16,38.8,14.64
104,2022-06-15 00:52:51,24.16,38.78,14.65
105,2022-06-15 00:53:21,24.16,38.86,14.65
106,2022-06-15 00:53:52,24.16,38.81,14.64
107,2022-06-15 00:54:22,24.16,38.81,14.64
108,2022-06-15 00:54:52,24.16,38.85,14.64
109,2022-06-15 00:55:23,24.16,38.89,14.64
110,2022-06-15 00:55:53,24.16,38.88,14.64
111,2022-06-15 00:56:23,24.16,38.87,14.64
112,2022-06-15 00:56:54,24.16,38.87,14.64
113,2022-06-15 00:57:24,24.16,38.9,14.64
114,2022-06-15 00:57:54,24.16,38.93,14.65
115,2022-06-15 00:58:25,24.16,38.87,14.64
116,2022-06-15 00:58:55,24.16,38.89,14.64
117,2022-06-15 00:59:25,24.15,38.91,14.65
118,2022-06-15 00:59:56,24.16,38.92,14.64
119,2022-06-15 01:00:26,24.16,38.94,14.65
120,2022-06-15 01:00:56,24.16,39.04,14.64
121,2022-06-15 01:01:27,24.16,39.0,14.65
122,2022-06-15 01:01:57,24.16,39.01,14.65
123,2022-06-15 01:02:27,24.16,39.02,14.65
124,2022-06-15 01:02:58,24.16,39.06,14.65
125,2022-06-15 01:03:28,24.16,39.09,14.64
126,2022-06-15 01:03:58,24.16,39.04,14.65
127,2022-06-15 01:04:29,24.16,39.16,14.65
128,2022-06-15 01:04:59,24.16,39.13,14.64
129,2022-06-15 01:05:29,24.16,39.18,14.65
130,2022-06-15 01:06:00,24.16,39.2,14.64
131,2022-06-15 01:06:30,24.16,39.23,14.64
132,2022-06-15 01:07:00,24.16,39.22,14.64
133,2022-06-15 01:07:30,24.16,39.24,14.64
134,2022-06-15 01:08:01,24.16,39.27,14.64
135,2022-06-15 01:08:31,24.16,39.3,14.64
136,2022-06-15 01:09:01,24.16,39.34,14.65
137,2022-06-15 01:09:32,24.16,39.31,14.64
138,2022-06-15 01:10:02,24.16,39.32,14.65
139,2022-06-15 01:10:32,24.16,39.37,14.64
140,2022-06-15 01:11:03,24.16,39.38,14.65
141,2022-06-15 01:11:33,24.16,39.45,14.65
142,2022-06-15 01:12:03,24.16,39.45,14.65
143,2022-06-15 01:12:34,24.16,39.48,14.65
144,2022-06-15 01:13:04,24.16,39.45,14.65
145,2022-06-15 01:13:34,24.16,39.5,14.65
146,2022-06-15 01:14:05,24.16,39.47,14.65
147,2022-06-15 01:14:35,24.16,39.52,14.65
148,2022-06-15 01:15:05,24.16,39.55,14.65
149,2022-06-15 01:15:36,24.16,39.52,14.65
150,2022-06-15 01:16:06,24.16,39.56,14.64
151,2022-06-15 01:16:36,24.16,39.58,14.65
152,2022-06-15 01:17:07,24.16,39.6,14.64
153,2022-06-15 01:17:37,24.16,39.63,14.64
154,2022-06-15 01:18:07,24.16,39.62,14.65
